date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:54:19,Kenya,"[37.6, -4.0, 38.9, -2.8]",32.506075027584465,19.870000000000005,41.710000000000036,5
