date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:49:53,Kenya,"[35.8, 0.1, 36.4, 0.9]",25.515676978170127,15.600000000000023,35.85000000000002,5
