date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:56:24,Kenya,"[36.6, -1.4, 37.1, -1.1]",25.54725026485118,16.890000000000043,35.450000000000045,5
