date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:53:07,Kenya,"[34.0, -0.9, 34.9, -0.1]",25.655730393269238,17.53000000000003,35.75000000000006,5
