date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:54:22,Kenya,"[39.0, -2.5, 40.5, -0.5]",26.07000000000005,26.07000000000005,26.07000000000005,1
