date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:52:47,Kenya,"[34.5, -0.1, 35.0, 0.7]",23.651397716474946,10.090000000000032,30.950000000000045,5
