date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:53:36,Kenya,"[34.7, -0.9, 35.2, -0.3]",24.8584253180799,15.370000000000005,33.75000000000006,5
