date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:49:10,Kenya,"[37.2, -0.9, 37.6, -0.4]",29.418719573756235,15.220000000000027,40.99000000000001,5
