date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:51:50,Kenya,"[37.5, -2.0, 38.8, -0.5]",32.505785665573704,20.53000000000003,40.110000000000014,5
