date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:54:10,Kenya,"[40.0, -2.7, 41.5, -1.6]",29.16947454777528,19.230000000000018,37.03000000000003,5
