date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:50:13,Kenya,"[35.2, 0.5, 35.7, 1.2]",21.143681246223988,13.110000000000014,30.970000000000027,5
