date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:54:15,Kenya,"[37.6, -4.0, 38.9, -2.8]",24.03000000000003,24.03000000000003,24.03000000000003,1
