date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:53:58,Kenya,"[38.8, -4.7, 39.7, -3.5]",32.522285113672794,22.230000000000018,39.55000000000001,5
