date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:54:20,Kenya,"[39.0, -2.5, 40.5, -0.5]",34.463623003957885,23.950000000000045,42.49000000000001,5
