date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:52:06,Kenya,"[37.4, -2.8, 38.4, -1.5]",29.72045061551675,28.350000000000023,30.33000000000004,1
