date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:50:58,Kenya,"[34.9, -0.2, 35.4, 0.5]",23.049758440292916,10.090000000000032,33.190000000000055,5
