date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:50:12,Kenya,"[36.0, -2.9, 37.5, -1.0]",29.474415007597347,15.710000000000036,33.53000000000003,1
