date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:49:34,Kenya,"[36.2, -0.5, 36.8, 0.1]",20.627233919612326,7.53000000000003,30.420000000000016,5
