date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:53:27,Kenya,"[34.0, -1.5, 34.9, -0.6]",28.499419241969388,18.57000000000005,38.170000000000016,5
