date,time,region,bbox,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_images
2025-10-10,12:53:52,Kenya,"[39.3, -4.1, 40.2, -2.7]",27.163333333333345,26.33000000000004,28.03000000000003,1
